,tweet,text_clean,clean2,text_preprocessed,sentiment,alt
33,"@theangel2542361 @TedInvestigasi Secara rekam jejak Anies dan Ganjar mendukung program mandatory vaksin. Kalau Prabowo entahlah, gak bisa dipegang ucapannya.","secara rekam jejak anies dan ganjar mendukung program mandatory vaksin . kalau prabowo entahlah , enggak bisa dipegang ucapannya .","secara rekam jejak anies dan ganjar mendukung program mandatory vaksin .  kalau prabowo entahlah ,  gak bisa dipegang ucapannya .","['secara', 'rekam', 'jejak', 'anies', 'dan', 'ganjar', 'mendukung', 'program', 'mandatory', 'vaksin', '.', 'kalau', 'prabowo', 'entahlah', ',', 'enggak', 'bisa', 'dipegang', 'ucapannya', '.']",Negative,Neutral
34,"Prabowo unggul di Jawa Barat dengan perolehan 29%, Sumatera Utara dengan perolehan 50,0%, dan Banten 48,2%.

Di provinsi Jawa Barat, Ganjar dan Anies masing-masing mendapatkan 15,0% dan 26,3%.","prabowo unggul di jawa barat dengan perolehan % , sumatera utara dengan perolehan , % , dan banten , % . di provinsi jawa barat , ganjar dan anies masing - masing mendapatkan , % dan , % .","prabowo unggul di jawa barat dengan perolehan  %  ,  sumatera utara dengan perolehan  ,  %  ,  dan banten  ,  %  .   di provinsi jawa barat ,  ganjar dan anies masing - masing mendapatkan  ,  %  dan  ,  %  .","['prabowo', 'unggul', 'di', 'jawa', 'barat', 'dengan', 'perolehan', '%', ',', 'sumatera', 'utara', 'dengan', 'perolehan', ',', '%', ',', 'dan', 'banten', ',', '%', '.', 'di', 'provinsi', 'jawa', 'barat', ',', 'ganjar', 'dan', 'anies', 'masing', '-', 'masing', 'mendapatkan', ',', '%', 'dan', ',', '%', '.']",Neutral,Neutral
35,Prabowo mengungguli dua kandidat lainnya yaitu Gubernur Jawa Tengah Ganjar Pranowo dan mantan Gubernur DKI Jakarta Anies Baswedan.,prabowo mengungguli dua kandidat lainnya yaitu gubernur jawa tengah ganjar pranowo dan mantan gubernur dki jakarta anies baswedan .,prabowo mengungguli dua kandidat lainnya yaitu gubernur jawa tengah ganjar pranowo dan mantan gubernur dki jakarta anies baswedan .,"['prabowo', 'mengungguli', 'dua', 'kandidat', 'lainnya', 'yaitu', 'gubernur', 'jawa', 'tengah', 'ganjar', 'pranowo', 'dan', 'mantan', 'gubernur', 'dki', 'jakarta', 'anies', 'baswedan', '.']",Neutral,Neutral
36,"Survei LSI Denny JA: Prabowo Menang di 3 Provinsi Besar, Ungguli Ganjar dan Anies https://t.co/GkOe7ltkvT","survei lsi denny saja : prabowo menang di provinsi besar , ungguli ganjar dan anies","survei lsi denny ja :  prabowo menang di  provinsi besar ,  ungguli ganjar dan anies","['survei', 'lsi', 'denny', 'saja', ':', 'prabowo', 'menang', 'di', 'provinsi', 'besar', ',', 'ungguli', 'ganjar', 'dan', 'anies']",Neutral,Neutral
37,"@Aryprasetyo85 @ganjarpranowo @prabowo @03__nakula @al_lasan @alextham878 @Anak__Ogi @Arindra__ @B3doel___ @ch_chotimah2 @FirzaHusainID @denni_sauya @DM_N4BYL Survey ngawur. 
Yg bener itu
Ganjar 1%
Prabowo 1%
Anies 98%", nakula lasan ogi chotimah sauya nbyl survey ngawur . yang benar itu ganjar % prabowo % anies %,_  _ nakula  _ lasan   _  _ ogi  _  _   _  _  _   _ chotimah   _ sauya  _ nbyl survey ngawur .   yg bener itu ganjar  %  prabowo  %  anies  %,"['nakula', 'lasan', 'ogi', 'chotimah', 'sauya', 'nbyl', 'survey', 'ngawur', '.', 'yang', 'benar', 'itu', 'ganjar', '%', 'prabowo', '%', 'anies', '%']",Negative,Neutral
38,"Bukankah Oposisi Anies juga menyerang Anies ,Kenapa harus gerah jika si anies surveynya dibawah Ganjar dan Prabowo..? 

Ibarat Seorang anak SMA kelas 11 nindas SMP kelas 9 apakah itu dibenarkan..? Kan enggak , Ya kita berpikir positif saja gak perlu saling menjegal.","bukankah oposisi anies juga menyerang anies , kenapa harus gerah jika sih anies surveynya dibawah ganjar dan prabowo . . ? ibarat seorang anak sama kelas nindas sampai kelas apakah itu dibenarkan . . ? kan enggak , ya kita berpikir positif saja enggak perlu saling menjegal .","bukankah oposisi anies juga menyerang anies  , kenapa harus gerah jika si anies surveynya dibawah ganjar dan prabowo .  .  ?    ibarat seorang anak sma kelas  nindas smp kelas  apakah itu dibenarkan .  .  ?  kan enggak  ,  ya kita berpikir positif saja gak perlu saling menjegal .","['bukankah', 'oposisi', 'anies', 'juga', 'menyerang', 'anies', ',', 'kenapa', 'harus', 'gerah', 'jika', 'sih', 'anies', 'surveynya', 'dibawah', 'ganjar', 'dan', 'prabowo', '.', '.', '?', 'ibarat', 'seorang', 'anak', 'sama', 'kelas', 'nindas', 'sampai', 'kelas', 'apakah', 'itu', 'dibenarkan', '.', '.', '?', 'kan', 'enggak', ',', 'ya', 'kita', 'berpikir', 'positif', 'saja', 'enggak', 'perlu', 'saling', 'menjegal', '.']",Negative,Negative
39,"Prabowo unggul di Jawa Barat dengan perolehan 29%, Sumatera Utara dengan perolehan 50,0%, dan Banten 48,2%.

Di provinsi Jawa Barat, Ganjar dan Anies masing-masing mendapatkan 15,0% dan 26,3%.","prabowo unggul di jawa barat dengan perolehan % , sumatera utara dengan perolehan , % , dan banten , % . di provinsi jawa barat , ganjar dan anies masing - masing mendapatkan , % dan , % .","prabowo unggul di jawa barat dengan perolehan  %  ,  sumatera utara dengan perolehan  ,  %  ,  dan banten  ,  %  .   di provinsi jawa barat ,  ganjar dan anies masing - masing mendapatkan  ,  %  dan  ,  %  .","['prabowo', 'unggul', 'di', 'jawa', 'barat', 'dengan', 'perolehan', '%', ',', 'sumatera', 'utara', 'dengan', 'perolehan', ',', '%', ',', 'dan', 'banten', ',', '%', '.', 'di', 'provinsi', 'jawa', 'barat', ',', 'ganjar', 'dan', 'anies', 'masing', '-', 'masing', 'mendapatkan', ',', '%', 'dan', ',', '%', '.']",Neutral,Neutral
40,Prabowo mengungguli dua kandidat lainnya yaitu Gubernur Jawa Tengah Ganjar Pranowo dan mantan Gubernur DKI Jakarta Anies Baswedan.,prabowo mengungguli dua kandidat lainnya yaitu gubernur jawa tengah ganjar pranowo dan mantan gubernur dki jakarta anies baswedan .,prabowo mengungguli dua kandidat lainnya yaitu gubernur jawa tengah ganjar pranowo dan mantan gubernur dki jakarta anies baswedan .,"['prabowo', 'mengungguli', 'dua', 'kandidat', 'lainnya', 'yaitu', 'gubernur', 'jawa', 'tengah', 'ganjar', 'pranowo', 'dan', 'mantan', 'gubernur', 'dki', 'jakarta', 'anies', 'baswedan', '.']",Neutral,Neutral
41,"Survei LSI Denny JA: Prabowo Menang di 3 Provinsi Besar, Ungguli Ganjar dan Anies https://t.co/GUsuVdJn0M","survei lsi denny saja : prabowo menang di provinsi besar , ungguli ganjar dan anies","survei lsi denny ja :  prabowo menang di  provinsi besar ,  ungguli ganjar dan anies","['survei', 'lsi', 'denny', 'saja', ':', 'prabowo', 'menang', 'di', 'provinsi', 'besar', ',', 'ungguli', 'ganjar', 'dan', 'anies']",Neutral,Neutral
42,"Prabowo unggul di Jawa Barat dengan perolehan 29%, Sumatera Utara dengan perolehan 50,0%, dan Banten 48,2%.

Di provinsi Jawa Barat, Ganjar dan Anies masing-masing mendapatkan 15,0% dan 26,3%.","prabowo unggul di jawa barat dengan perolehan % , sumatera utara dengan perolehan , % , dan banten , % . di provinsi jawa barat , ganjar dan anies masing - masing mendapatkan , % dan , % .","prabowo unggul di jawa barat dengan perolehan  %  ,  sumatera utara dengan perolehan  ,  %  ,  dan banten  ,  %  .   di provinsi jawa barat ,  ganjar dan anies masing - masing mendapatkan  ,  %  dan  ,  %  .","['prabowo', 'unggul', 'di', 'jawa', 'barat', 'dengan', 'perolehan', '%', ',', 'sumatera', 'utara', 'dengan', 'perolehan', ',', '%', ',', 'dan', 'banten', ',', '%', '.', 'di', 'provinsi', 'jawa', 'barat', ',', 'ganjar', 'dan', 'anies', 'masing', '-', 'masing', 'mendapatkan', ',', '%', 'dan', ',', '%', '.']",Neutral,Neutral
43,Prabowo mengungguli dua kandidat lainnya yaitu Gubernur Jawa Tengah Ganjar Pranowo dan mantan Gubernur DKI Jakarta Anies Baswedan.,prabowo mengungguli dua kandidat lainnya yaitu gubernur jawa tengah ganjar pranowo dan mantan gubernur dki jakarta anies baswedan .,prabowo mengungguli dua kandidat lainnya yaitu gubernur jawa tengah ganjar pranowo dan mantan gubernur dki jakarta anies baswedan .,"['prabowo', 'mengungguli', 'dua', 'kandidat', 'lainnya', 'yaitu', 'gubernur', 'jawa', 'tengah', 'ganjar', 'pranowo', 'dan', 'mantan', 'gubernur', 'dki', 'jakarta', 'anies', 'baswedan', '.']",Neutral,Neutral
44,"Survei LSI Denny JA: Prabowo Menang di 3 Provinsi Besar, Ungguli Ganjar dan Anies https://t.co/6EoAPJ1FmK","survei lsi denny saja : prabowo menang di provinsi besar , ungguli ganjar dan anies","survei lsi denny ja :  prabowo menang di  provinsi besar ,  ungguli ganjar dan anies","['survei', 'lsi', 'denny', 'saja', ':', 'prabowo', 'menang', 'di', 'provinsi', 'besar', ',', 'ungguli', 'ganjar', 'dan', 'anies']",Neutral,Neutral
45,"Siapa Calon Presiden 2024 Pilihan Anda
- 1. PRABOWO SUBIANTO - 7.7%
- 3. ANIES BASWEDAN - 45.4%
- 2. GANJAR PRANOWO - 47.2%

Total Votes : 103303 

 Berikan vote anda, klik link 
 https://t.co/1jSCc4oDg9 

Tolong retweet dan mention teman-temanmu ya. Terima kasih","siapa calon presiden pilihan anda - . prabowo subianto - . % - . anies baswedan - . % - . ganjar pranowo - . % total votes : berikan vote anda , klik link tolong retweet dan mention teman - temanmu ya . terima kasih","siapa calon presiden  pilihan anda  -   .  prabowo subianto  -   .  %   -   .  anies baswedan  -   .  %   -   .  ganjar pranowo  -   .  %   total votes  :      berikan vote anda ,  klik link      tolong retweet dan mention teman - temanmu ya .  terima kasih","['siapa', 'calon', 'presiden', 'pilihan', 'anda', '-', '.', 'prabowo', 'subianto', '-', '.', '%', '-', '.', 'anies', 'baswedan', '-', '.', '%', '-', '.', 'ganjar', 'pranowo', '-', '.', '%', 'total', 'votes', ':', 'berikan', 'vote', 'anda', ',', 'klik', 'link', 'tolong', 'retweet', 'dan', 'mention', 'teman', '-', 'temanmu', 'ya', '.', 'terima', 'kasih']",Neutral,Neutral
46,"Prabowo unggul di Jawa Barat dengan perolehan 29%, Sumatera Utara dengan perolehan 50,0%, dan Banten 48,2%.

Di provinsi Jawa Barat, Ganjar dan Anies masing-masing mendapatkan 15,0% dan 26,3%.","prabowo unggul di jawa barat dengan perolehan % , sumatera utara dengan perolehan , % , dan banten , % . di provinsi jawa barat , ganjar dan anies masing - masing mendapatkan , % dan , % .","prabowo unggul di jawa barat dengan perolehan  %  ,  sumatera utara dengan perolehan  ,  %  ,  dan banten  ,  %  .   di provinsi jawa barat ,  ganjar dan anies masing - masing mendapatkan  ,  %  dan  ,  %  .","['prabowo', 'unggul', 'di', 'jawa', 'barat', 'dengan', 'perolehan', '%', ',', 'sumatera', 'utara', 'dengan', 'perolehan', ',', '%', ',', 'dan', 'banten', ',', '%', '.', 'di', 'provinsi', 'jawa', 'barat', ',', 'ganjar', 'dan', 'anies', 'masing', '-', 'masing', 'mendapatkan', ',', '%', 'dan', ',', '%', '.']",Neutral,Neutral
47,Prabowo mengungguli dua kandidat lainnya yaitu Gubernur Jawa Tengah Ganjar Pranowo dan mantan Gubernur DKI Jakarta Anies Baswedan.,prabowo mengungguli dua kandidat lainnya yaitu gubernur jawa tengah ganjar pranowo dan mantan gubernur dki jakarta anies baswedan .,prabowo mengungguli dua kandidat lainnya yaitu gubernur jawa tengah ganjar pranowo dan mantan gubernur dki jakarta anies baswedan .,"['prabowo', 'mengungguli', 'dua', 'kandidat', 'lainnya', 'yaitu', 'gubernur', 'jawa', 'tengah', 'ganjar', 'pranowo', 'dan', 'mantan', 'gubernur', 'dki', 'jakarta', 'anies', 'baswedan', '.']",Neutral,Neutral
48,"Survei LSI Denny JA: Prabowo Menang di 3 Provinsi Besar, Ungguli Ganjar dan Anies https://t.co/jtKiMr30CY","survei lsi denny saja : prabowo menang di provinsi besar , ungguli ganjar dan anies","survei lsi denny ja :  prabowo menang di  provinsi besar ,  ungguli ganjar dan anies","['survei', 'lsi', 'denny', 'saja', ':', 'prabowo', 'menang', 'di', 'provinsi', 'besar', ',', 'ungguli', 'ganjar', 'dan', 'anies']",Neutral,Neutral
49,"Prabowo masa lalu
Anies masa depan
Ganjar masa lari mulu sih?",prabowo masa lalu anies masa depan ganjar masa lari mulu sih ?,prabowo masa lalu anies masa depan ganjar masa lari mulu sih ?,"['prabowo', 'masa', 'lalu', 'anies', 'masa', 'depan', 'ganjar', 'masa', 'lari', 'mulu', 'sih', '?']",Negative,Neutral
50,"MAAF sygku @ch_chotimah2
Jgn MARAH ya sygku,Hasil Sementara
POLLING di Laksanakan secara LIVE
Yg saat ini masih Berlangsung
Perolehan SUARA GANJAR sangat
MENGECEWAKAN yaitu:
ANIES: 74 ℅ Suara
PRABOWO: 22 ℅ Suara
GANJAR: 4 ℅ Suara
Kayanye PILPRES 2024
ANIES MENANG TELAK Sygku👍 https://t.co/59dy07oZj8","maaf sygku chotimah jangan marah ya sygku , hasil sementara polling di laksanakan secara live yang saat ini masih berlangsung perolehan suara ganjar sangat mengecewakan yaitu : anies :  suara prabowo :  suara ganjar :  suara kayanya pilpres anies menang telak sygku thumbsup ","maaf sygku  _ chotimah jgn marah ya sygku , hasil sementara polling di laksanakan secara live yg saat ini masih berlangsung perolehan suara ganjar sangat mengecewakan yaitu :  anies :    suara prabowo :    suara ganjar :    suara kayanye pilpres  anies menang telak sygku","['maaf', 'sygku', 'chotimah', 'jangan', 'marah', 'ya', 'sygku', ',', 'hasil', 'sementara', 'polling', 'di', 'laksanakan', 'secara', 'live', 'yang', 'saat', 'ini', 'masih', 'berlangsung', 'perolehan', 'suara', 'ganjar', 'sangat', 'mengecewakan', 'yaitu', ':', 'anies', ':', 'suara', 'prabowo', ':', 'suara', 'ganjar', ':', 'suara', 'kayanya', 'pilpres', 'anies', 'menang', 'telak', 'sygku', 'thumbsup']",Negative,Neutral
51,"Mantap bagus gila. Semua yang suka animasi, komik, superhero, Spiderman, Hollywood, iPhone, Android, Jokowi, Ganjar, Anies, Prabowo, Mahfud MD, Mahfud MVP, Mahfud Hitmaker, Messi, Ronaldo, Mbeng Jean, gak suka semuanya wajib nonton film menantang takdir ini mulai besok ❤️❤️❤️❤️❤️ https://t.co/hWmCG7h8Mp","mantap bagus gila . semua yang suka animasi , komik , superhero , spiderman , hollywood , iphone , android , jokowi , ganjar , anies , prabowo , mahfud md , mahfud mvp , mahfud hitmaker , messi , ronaldo , mbeng jean , enggak suka semuanya wajib menonton film menantang takdir ini mulai besok redheart redheart redheart redheart redheart ","mantap bagus gila .  semua yang suka animasi ,  komik ,  superhero ,  spiderman ,  hollywood ,  iphone ,  android ,  jokowi ,  ganjar ,  anies ,  prabowo ,  mahfud md ,  mahfud mvp ,  mahfud hitmaker ,  messi ,  ronaldo ,  mbeng jean ,  gak suka semuanya wajib nonton film menantang takdir ini mulai besok ","['mantap', 'bagus', 'gila', '.', 'semua', 'yang', 'suka', 'animasi', ',', 'komik', ',', 'superhero', ',', 'spiderman', ',', 'hollywood', ',', 'iphone', ',', 'android', ',', 'jokowi', ',', 'ganjar', ',', 'anies', ',', 'prabowo', ',', 'mahfud', 'md', ',', 'mahfud', 'mvp', ',', 'mahfud', 'hitmaker', ',', 'messi', ',', 'ronaldo', ',', 'mbeng', 'jean', ',', 'enggak', 'suka', 'semuanya', 'wajib', 'menonton', 'film', 'menantang', 'takdir', 'ini', 'mulai', 'besok', 'redheart', 'redheart', 'redheart', 'redheart', 'redheart']",Negative,Neutral
52,"'Prabowo Masa Lalu, Anies Masa Depan, Ganjar Masa Iya?' https://t.co/hLFxnEe1tD","' prabowo masa lalu , anies masa depan , ganjar masa iya ? '","' prabowo masa lalu ,  anies masa depan ,  ganjar masa iya ?  '","[""'"", 'prabowo', 'masa', 'lalu', ',', 'anies', 'masa', 'depan', ',', 'ganjar', 'masa', 'iya', '?', ""'""]",Neutral,Neutral
53,"Sementara dalam simulasi 3 nama, Prabowo unggul sebesar 35.8% meninggalkan Ganjar dan Anies.

Elektabilitas yang melejit mencerminkan masyarakat yang semakin percaya bahwa Prabowo Subianto bisa meneruskan estafet kepemimpinan Presiden Jokowi dengan menjadi Presiden selanjutnya. https://t.co/0MhC2pbWpM","sementara dalam simulasi nama , prabowo unggul sebesar . % meninggalkan ganjar dan anies . elektabilitas yang melejit mencerminkan masyarakat yang semakin percaya bahwa prabowo subianto bisa meneruskan estafet kepemimpinan presiden jokowi dengan menjadi presiden selanjutnya .","sementara dalam simulasi  nama ,  prabowo unggul sebesar  .  %  meninggalkan ganjar dan anies .   elektabilitas yang melejit mencerminkan masyarakat yang semakin percaya bahwa prabowo subianto bisa meneruskan estafet kepemimpinan presiden jokowi dengan menjadi presiden selanjutnya .","['sementara', 'dalam', 'simulasi', 'nama', ',', 'prabowo', 'unggul', 'sebesar', '.', '%', 'meninggalkan', 'ganjar', 'dan', 'anies', '.', 'elektabilitas', 'yang', 'melejit', 'mencerminkan', 'masyarakat', 'yang', 'semakin', 'percaya', 'bahwa', 'prabowo', 'subianto', 'bisa', 'meneruskan', 'estafet', 'kepemimpinan', 'presiden', 'jokowi', 'dengan', 'menjadi', 'presiden', 'selanjutnya', '.']",Neutral,Neutral
54,"@RomeoWalker19 @NasDem Benar juga yah, selama ini anies tdk pernah menyenggol Menyentuh Pak Prabowo. Yang selalu diserang Kalau tdk Pemerintah Yak Pak Ganjar. Takutkah Anies😄🤷","benar juga ya , selama ini anies tidak pernah menyenggol menyentuh pak prabowo . yang selalu diserang kalau tidak pemerintah ya pak ganjar . takutkah anies grinningfacewithsmilingeyes personshrugging ","benar juga yah ,  selama ini anies tdk pernah menyenggol menyentuh pak prabowo .  yang selalu diserang kalau tdk pemerintah yak pak ganjar .  takutkah anies","['benar', 'juga', 'ya', ',', 'selama', 'ini', 'anies', 'tidak', 'pernah', 'menyenggol', 'menyentuh', 'pak', 'prabowo', '.', 'yang', 'selalu', 'diserang', 'kalau', 'tidak', 'pemerintah', 'ya', 'pak', 'ganjar', '.', 'takutkah', 'anies', 'grinningfacewithsmilingeyes', 'personshrugging']",Negative,Neutral
55,"Siapa Calon Presiden 2024 Pilihan Anda
- 1. PRABOWO SUBIANTO - 7.6%
- 3. ANIES BASWEDAN - 45.7%
- 2. GANJAR PRANOWO - 46.9%

Total Votes : 101977 

 Berikan vote anda, klik link 
 https://t.co/TocO7Qe15b 

Tolong retweet dan mention teman-temanmu ya. Terima kasih","siapa calon presiden pilihan anda - . prabowo subianto - . % - . anies baswedan - . % - . ganjar pranowo - . % total votes : berikan vote anda , klik link tolong retweet dan mention teman - temanmu ya . terima kasih","siapa calon presiden  pilihan anda  -   .  prabowo subianto  -   .  %   -   .  anies baswedan  -   .  %   -   .  ganjar pranowo  -   .  %   total votes  :      berikan vote anda ,  klik link      tolong retweet dan mention teman - temanmu ya .  terima kasih","['siapa', 'calon', 'presiden', 'pilihan', 'anda', '-', '.', 'prabowo', 'subianto', '-', '.', '%', '-', '.', 'anies', 'baswedan', '-', '.', '%', '-', '.', 'ganjar', 'pranowo', '-', '.', '%', 'total', 'votes', ':', 'berikan', 'vote', 'anda', ',', 'klik', 'link', 'tolong', 'retweet', 'dan', 'mention', 'teman', '-', 'temanmu', 'ya', '.', 'terima', 'kasih']",Neutral,Neutral
56,"@are_inismyname @prabowo @azissubekti @Don_dasco @bengkeldodo @Ndons_Back @papabowo2024 @Bambangmulyonoo @Kimberley_2024 @AndreasSolusi @DarekaRendy Jika indonesia ingin seperti jakarta pilihlah anies dan jika indonesia ingin seperti jawa tengah pilihlah ganjar
Untuk prabowo
Sy selalu ingin kata Gusdur
Kira kira gini "" orang yg sabar di indonesia itu ada di diri PS "" https://t.co/RzVNonD6RF"," inismyname dasco back jika indonesia ingin seperti jakarta pilihlah anies dan jika indonesia ingin seperti jawa tengah pilihlah ganjar untuk prabowo saya selalu ingin kata gusdur kira kira begini "" orang yang sabar di indonesia itu ada di diri pas ""","_ inismyname    _ dasco   _ back    _    jika indonesia ingin seperti jakarta pilihlah anies dan jika indonesia ingin seperti jawa tengah pilihlah ganjar untuk prabowo sy selalu ingin kata gusdur kira kira gini  ""  orang yg sabar di indonesia itu ada di diri ps  ""","['inismyname', 'dasco', 'back', 'jika', 'indonesia', 'ingin', 'seperti', 'jakarta', 'pilihlah', 'anies', 'dan', 'jika', 'indonesia', 'ingin', 'seperti', 'jawa', 'tengah', 'pilihlah', 'ganjar', 'untuk', 'prabowo', 'saya', 'selalu', 'ingin', 'kata', 'gusdur', 'kira', 'kira', 'begini', '``', 'orang', 'yang', 'sabar', 'di', 'indonesia', 'itu', 'ada', 'di', 'diri', 'pas', '``']",Negative,Neutral
