,Date,User,Tweet,Hashtags,Like,Retweet,Reply,text_clean,text_preprocessed,Result Prediction
58,2023-01-01,alex456863,Rakyat bangga punya presiden  Ganjar  Presiden  Ganjar harapan masyarakat indonesia  https://t.co/6ElUO9R9N4 #GanjarHebat,['GanjarHebat'],0,0,0,rakyat bangga punya presiden ganjar presiden ganjar harapan masyarakat indonesia,"['rakyat', 'bangga', 'presiden', 'ganjar', 'presiden', 'ganjar', 'harapan', 'masyarakat', 'indonesia']",Positive
60,2023-01-01,AlexiPlay,Presiden yang Pekerja Keras penuh prestasi  Pak  Ganjar memanang yang terbaik  https://t.co/BGFcmqAGLS #GanjarHebat,['GanjarHebat'],0,0,0,presiden yang pekerja keras penuh prestasi pak ganjar memanang yang terbaik,"['presiden', 'pekerja', 'kera', 'penuh', 'prestasi', 'ganjar', 'memanang', 'terbaik']",Positive
61,2023-01-01,11_alejo2001,Masyarakat Kalimantan Tengah bangga dengan Presiden  Ganjar  Rakyat Indonesia semakin terbantu dengan kebijakan Presiden  Ganj #GanjarHebat,['GanjarHebat'],0,0,0,masyarakat kalimantan tengah bangga dengan presiden ganjar rakyat indonesia semakin terbantu dengan kebijakan presiden ganj,"['masyarakat', 'kalimantan', 'bangga', 'presiden', 'ganjar', 'rakyat', 'indonesia', 'terbantu', 'kebijakan', 'presiden', 'ganj']",Positive
63,2023-01-01,alexrom96206988,Bangga punya presiden seperti  Ganjar  Bersama  Ganjar masyarakat sejahtera  https://t.co/a4ZkxrLNmK #GanjarPresidenku,['GanjarPresidenku'],0,0,0,bangga punya presiden seperti ganjar bersama ganjar masyarakat sejahtera,"['bangga', 'presiden', 'ganjar', 'ganjar', 'masyarakat', 'sejahtera']",Positive
64,2023-01-01,yeaams,@meow0yen 3. Jateng Gayeng!,,0,0,0,jateng gayeng,"['jateng', 'gayeng']",Positive
65,2023-01-01,alexmqz12,Ganjar Presiden pemersatu pembangunan Indonesia   Ganjar menjalankan amanat rakyat dengan nyata  https://t.co/m0EC6GDKza #GanjarPresidenku,['GanjarPresidenku'],0,0,0,ganjar presiden pemersatu pembangunan indonesia ganjar menjalankan amanat rakyat dengan nyata,"['ganjar', 'presiden', 'pemersatu', 'pembangunan', 'indonesia', 'ganjar', 'menjalankan', 'amanat', 'rakyat', 'nyata']",Positive
66,2023-01-01,tobiashonzalezl,indonesia semakin maju dengan infrastruktur era  Ganjar  Keberhasilan Presiden  Ganjar Membangun Infrastruktur Indonesia  #GanjarPresidenku,['GanjarPresidenku'],0,0,0,indonesia semakin maju dengan infrastruktur era ganjar keberhasilan presiden ganjar membangun infrastruktur indonesia,"['indonesia', 'maju', 'infrastruktur', 'era', 'ganjar', 'keberhasilan', 'presiden', 'ganjar', 'membangun', 'infrastruktur', 'indonesia']",Positive
67,2023-01-01,cplc19admalgz,Pak  Ganjar adalah pekerja keras yang berprestasi  Bangga Sekali saya punya presiden seperti Pak  Ganjar  https://twitter #GanjarPresidenku,['GanjarPresidenku'],0,0,0,pak ganjar adalah pekerja keras yang berprestasi bangga sekali saya punya presiden seperti pak ganjar,"['ganjar', 'pekerja', 'kera', 'berprestasi', 'bangga', 'presiden', 'ganjar']",Positive
68,2023-01-01,putribbc14_3359,Presiden mensejahterakan petani dan masyarakat kecil di Kalimantan Tengah Presiden seorang pemimpin yang yang berwibawa d #PolrestabesMedan,['PolrestabesMedan'],0,0,0,presiden mensejahterakan petani dan masyarakat kecil di kalimantan tengah presiden seorang pemimpin yang yang berwibawa di,"['presiden', 'mensejahterakan', 'petani', 'masyarakat', 'kalimantan', 'presiden', 'pemimpin', 'berwibawa']",Positive
69,2023-01-01,ikmal58720762,Memang luar biasa kinerja bapak Presiden https://t.co/azksfvI2wH #PolrestabesMedan,['PolrestabesMedan'],0,0,0,memang luar biasa kinerja bapak presiden,"['kinerja', 'presiden']",Positive
70,2023-01-01,GanjarGanjar550,"Presiden memang keren, dengan kehebatanya Indonesia semakin maju https://t.co/h8uHKN8S8Q #PolrestabesMedan",['PolrestabesMedan'],0,0,0,presiden memang keren dengan kehebatanya indonesia semakin maju,"['presiden', 'keren', 'kehebatanya', 'indonesia', 'maju']",Positive
71,2023-01-01,MuhdAlip15,Kerja Nyata Presiden Jokowi Dalam Membangun Infrastruktur di Sumatera Selatan!! https://t.co/gcRdQ3dldb #JokowiHebat Polresta Balam,['JokowiHebat'],0,0,0,kerja nyata presiden jokowi dalam membangun infrastruktur di sumatera selatan polresta balam,"['kerja', 'nyata', 'presiden', 'jokowi', 'membangun', 'infrastruktur', 'sumatera', 'selatan', 'polresta', 'balam']",Positive
72,2023-01-01,Elenagomeaz,indonesia makmur pak presiden tetap semangat https://t.co/JHVQ3d0RyD #jokowihebat ino harianto polresta balam,['jokowihebat'],0,0,0,indonesia makmur pak presiden tetap semangat ino harianto polresta balam,"['indonesia', 'makmur', 'presiden', 'semangat', 'ino', 'harianto', 'polresta', 'balam']",Positive
73,2023-01-01,dte1999m,Ayo kita dukung bersama kebijakan Presiden Joko Widodo. https://t.co/HyGWSMi2m5 ##JokowiHebat Polrestabes Medan Luar Biasa,['JokowiHebat'],0,0,0,ayo kita dukung bersama kebijakan presiden joko widodo polrestabes medan luar biasa,"['ayo', 'dukung', 'kebijakan', 'presiden', 'joko', 'widodo', 'polrestab', 'medan']",Positive
74,2023-01-01,elenayalex,Presiden Jokowi memajukan perekonomian termasuk Sumatera Selatan https://t.co/9g6Uf1vAol ##JokowiHebat Polrestabes Medan Luar Biasa,['JokowiHebat'],0,0,0,presiden jokowi memajukan perekonomian termasuk sumatera selatan polrestabes medan luar biasa,"['presiden', 'jokowi', 'memajukan', 'perekonomian', 'sumatera', 'selatan', 'polrestab', 'medan']",Positive
75,2023-01-01,assries,kalo anak pertama mau nya ama anak presiden gimana 🤔 https://t.co/wEwD7mGda6,,0,0,1,kalo anak pertama mau nya sama anak presiden bagaimana,"['kalo', 'anak', 'nya', 'anak', 'presiden']",Neutral
76,2023-01-01,DH4mdy,"Guru Besar Hukum Tata Negara, Denny Indrayana mengaku terkejut dengan keputusan Presiden Jokowi yang tiba-tiba menerbitkan Peraturan Pemerintah Pengganti Undang-Undang (Perppu) Nomor 2 Tahun 2022 tentang Cipta Kerja. 
#TahunBaruMerugi
#TahunBaruMerugi
https://t.co/dChD5ynRui","['TahunBaruMerugi', 'TahunBaruMerugi']",5,4,3,guru besar hukum tata negara denny indrayanamengaku terkejut dengan keputusan presiden jokowi yang tibatiba menerbitkanperaturan pemerintah pengganti undangundang perppu nomor tahun tentang cipta kerja,"['guru', 'hukum', 'tata', 'negara', 'denni', 'indrayanamengaku', 'terkejut', 'keputusan', 'presiden', 'jokowi', 'tibatiba', 'menerbitkanperaturan', 'pemerintah', 'pengganti', 'undangundang', 'perppu', 'nomor', 'cipta', 'kerja']",Positive
77,2023-01-01,gresiahaan,@jadid_amar Bisa aja sih. 100% suara di rumah ente milih orang yaman jadi presiden.,,0,0,0,amar bisa saja sih suara di rumah ente memilih orang yaman jadi presiden,"['amar', 'sih', 'suara', 'rumah', 'ent', 'memilih', 'orang', 'yaman', 'presiden']",Positive
78,2023-01-01,whatswrth,@MafiaWasit Ingin kotamu maju? Kirim perwakilan presiden kota kalian ke kode pos berikut,,0,0,0,ingin kotamu maju kirim perwakilan presiden kota kalian ke kode pos berikut,"['kotamu', 'maju', 'kirim', 'perwakilan', 'presiden', 'kota', 'kode', 'po']",Positive
79,2023-01-01,DlALEKTlKA,"Nggak usahlah jauh-jauh ke 1923, ini sama kayak kita balik ke masa tahun-tahun UUD 1950 diperlakukan, di mana presiden mengangkat dirinya sendiri menjadi formatir kabinet, membubarkan konstituante yang dipilih oleh rakyat, bersikap bertanggungjawab dengan tidak https://t.co/geWyU2hA7i",,0,0,1,enggak usahlah jauhjauh ke ini sama kayak kita balik ke masa tahuntahun uud diperlakukan di mana presiden mengangkat dirinya sendiri menjadi formatir kabinet membubarkan konstituante yang dipilih oleh rakyat bersikap bertanggungjawab dengan tidak,"['usahlah', 'jauhjauh', 'kayak', 'tahuntahun', 'uud', 'diperlakukan', 'presiden', 'mengangkat', 'formatir', 'kabinet', 'membubarkan', 'konstituant', 'dipilih', 'rakyat', 'bersikap', 'bertanggungjawab']",Neutral
80,2023-01-01,azhar_can,"@AGoeci @TeddGus Ente saja yang bodoh.. ndak baca amar putusan mk atau membangkang..
Mahkamah Konstitusi juga memerintahkan kepada pembentuk undang-undang (Presiden dan DPR) untuk melakukan perbaikan dalam jangka waktu paling lama 2 (dua) tahun",,0,0,0,ente saja yang bodoh indak baca amar putusan maka atau membangkang mahkamah konstitusi juga memerintahkan kepada pembentuk undangundang presiden dan dpr untuk melakukan perbaikan dalam jangka waktu paling lama dua tahun,"['ent', 'bodoh', 'indak', 'baca', 'amar', 'putusan', 'membangkang', 'mahkamah', 'konstitusi', 'memerintahkan', 'pembentuk', 'undangundang', 'presiden', 'dpr', 'perbaikan', 'jangka']",Positive
81,2023-01-01,arnidsaziz,"@democrazymedia Apalagi presiden melanggar undang-undang, wajib dimakzulkan",,0,0,1,apalagi presiden melanggar undangundang wajib dimakzulkan,"['presiden', 'melanggar', 'undangundang', 'wajib', 'dimakzulkan']",Neutral
82,2023-01-01,jelata_jeritan,"@Bams27735590 Luhut seperti takut bangt di ott KPK...biarkan KPK bekerja jgn kalian halang2i itu sdh tugasnya, jika saya ketua KPK maka semua pejabat akan saya periksa dari yg pejabat presiden hingga kepala desa. biar bersih.",,0,0,0,luhut seperti takut banget di ott kpkbiarkan kpk bekerja jangan kalian halangi itu sudah tugasnya jika saya ketua kpk maka semua pejabat akan saya periksa dari yang pejabat presiden hingga kepala desa biar bersih,"['luhut', 'takut', 'banget', 'ott', 'kpkbiarkan', 'kpk', 'halangi', 'tugasnya', 'ketua', 'kpk', 'pejabat', 'periksa', 'pejabat', 'presiden', 'kepala', 'desa', 'biar', 'bersih']",Negative
83,2023-01-01,Je_N0ng,"Kilas balik pencapaian presiden Joko Widodo
8 tahun terakhir https://t.co/i59dmyvDhb",,24,8,1,kilas balik pencapaian presiden joko widodo tahun terakhir,"['kila', 'pencapaian', 'presiden', 'joko', 'widodo']",Positive
84,2023-01-01,HajiBajuri,"@hnurwahid @FPKSDPRRI Sejumlah ahli hukum tata negara menilai Presiden
Jokowi memaksakan alasan ""kegentingan"" ketika menerbitkan Perpu
Cipta Kerja. Mengakali putusan Mahkamah Konstitusi dan
mengabaikan syarat partisipasi bermakna dalam demokrasi.

Main Tubruk Perpu Omnibus https://t.co/1y4NcgSAKV",,0,0,0,sejumlah ahli hukum tata negara menilai presiden jokowi memaksakan alasan kegentingan ketika menerbitkan perpu cipta kerja mengakali putusan mahkamah konstitusi dan mengabaikan syarat partisipasi bermakna dalam demokrasi main tubruk perpu omnibus,"['ahli', 'hukum', 'tata', 'negara', 'menilai', 'presiden', 'jokowi', 'memaksakan', 'alasan', 'kegentingan', 'menerbitkan', 'perpu', 'cipta', 'kerja', 'mengakali', 'putusan', 'mahkamah', 'konstitusi', 'mengabaikan', 'syarat', 'partisipasi', 'bermakna', 'demokrasi', 'main', 'tubruk', 'perpu', 'omnibu']",Positive
85,2023-01-01,Kopipait__78,"Sambo..oh Sambo, garang menggugat presiden dan kapolri krn dipecat, eh sehari kemudian menarik gugatannya alias batal. Akui sj sebagai pembunuh Mbo, masak pembunuh mau jadi polisi lagi .

#kopipagi https://t.co/6A1FQjTMCF",['kopipagi'],26,4,8,sambooh sambo garang menggugat presiden dan kapolri karena dipecat eh sehari kemudian menarik gugatannya alias batal akui saja sebagai pembunuh mbo masak pembunuh mau jadi polisi lagi,"['sambooh', 'sambo', 'garang', 'menggugat', 'presiden', 'kapolri', 'dipecat', 'eh', 'sehari', 'menarik', 'gugatannya', 'alia', 'batal', 'akui', 'pembunuh', 'mbo', 'masak', 'pembunuh', 'polisi']",Neutral
86,2023-01-01,dedylesman4,@fmuchtar_ Zaman soeharto ada ko wajib belajar 9 tahun yg sebelumnya wajib belajar 6 tahun. Pencanangan Program Wajib Belajar Sembilan Tahun di canangkan Presiden Soeharto pada tanggal 2 Mei 1994. Kebijakan ini juga diperkuat dengan dikeluarkannya Inpres No.1 tahun 1994.,,0,0,0,zaman soeharto ada kok wajib belajar tahun yang sebelumnya wajib belajar tahun pencanangan program wajib belajar sembilan tahun di canangkan presiden soeharto pada tanggal mei kebijakan ini juga diperkuat dengan dikeluarkannya inpres no tahun,"['zaman', 'soeharto', 'wajib', 'belajar', 'wajib', 'belajar', 'pencanangan', 'program', 'wajib', 'belajar', 'sembilan', 'canangkan', 'presiden', 'soeharto', 'tanggal', 'mei', 'kebijakan', 'diperkuat', 'dikeluarkannya', 'inpr', 'no']",Positive
87,2023-01-01,MudsandM,@DonAdam68 kalau jadi presiden lebih gampang atasi banjir dan macet.,,0,0,0,kalau jadi presiden lebih gampang atasi banjir dan macet,"['presiden', 'gampang', 'atasi', 'banjir', 'macet']",Positive
88,2023-01-01,Adhie_Mnoer,"Hinaan ,cacian, nyinyiran para Grombolan  akn terus Kita counter dgn sabar, tetap sehat bpk @jokowi  Presiden kebanggan ku salm: NUsantara  #NKRIMajuBersamaJokowi https://t.co/gIT9O2O8Ho",['NKRIMajuBersamaJokowi'],227,28,2,hinaan cacian nyinyiran para grombolan akan terus kita counter dengan sabar tetap sehat bpk presiden kebanggaan ku salm nusantara,"['hinaan', 'cacian', 'nyinyiran', 'grombolan', 'counter', 'sabar', 'sehat', 'bpk', 'presiden', 'kebanggaan', 'ku', 'salm', 'nusantara']",Positive
89,2023-01-01,afan_ramzi,@MARQUEZ__93 Ganjar presiden 2024,,0,0,0,ganjar presiden,"['ganjar', 'presiden']",Positive
90,2023-01-01,Chan48859021,Banjir di JATENG bisa teratasi kalau Gubernurx @ganjarpranowo menjadi PRESIDEN..😂😂😂😂 https://t.co/sIJt9ou2LV,,3,0,1,banjir di jateng bisa teratasi kalau gubernurx menjadi presiden,"['banjir', 'jateng', 'teratasi', 'gubernurx', 'presiden']",Positive
91,2023-01-01,massamoemar,Keyakinan Pak Jokowi Sebagimana Keyakinan nya jika Menjadi Presiden Pabrik Mobil Esemka akan Di Buka secara Besar Besaran di Indonesia https://t.co/f5VL4ms5Ni,,0,0,0,keyakinan pak jokowi sebagimana keyakinan nya jika menjadi presiden pabrik mobil esemka akan di buka secara besar besaran di indonesia,"['keyakinan', 'jokowi', 'sebagimana', 'keyakinan', 'nya', 'presiden', 'pabrik', 'mobil', 'esemka', 'buka', 'besaran', 'indonesia']",Positive
92,2023-01-01,nizarmda92,@Harithmohamed17 @amer7211 Kau sembang apa ni bro?ingat nak ke presiden parti bergabung tanpa apa2 sebarang jawatan?angkat geng PN jd PM free2 je 😂😂😂,,1,0,1,kau sembang apa nih broingat nak ke presiden parti bergabung tanpa apa sebarang jawatanangkat geng pn jadi pm free je,"['kau', 'sembang', 'nih', 'broingat', 'nak', 'presiden', 'parti', 'bergabung', 'sebarang', 'jawatanangkat', 'geng', 'pn', 'pm', 'free', 'je']",Positive
93,2023-01-01,DeserveDino,"@MalaysiaGazette @isham_jalil boleh pulih kalau presiden, timb dan barisan MKT ditukar baru.",,0,0,0,jalil boleh pulih kalau presiden timb dan barisan mkt ditukar baru,"['jalil', 'pulih', 'presiden', 'timb', 'barisan', 'mkt', 'ditukar']",Neutral
94,2023-01-01,hannajoe20,"@RonnyYulianto7 Disurabaya sudah diresmikan 6 Mei 2021.
Kalo Anis aja kalah dg Bu Risma, gitu kok pengen jd presiden,  mimpi kaleee...kerja aja gak bisa. https://t.co/WK8nPe3A5L",,9,4,3,disurabaya sudah diresmikan mei kalo anis saja kalah dengan bu risma begitu kok pengin jadi presiden mimpi kaleeekerja saja enggak bisa,"['disurabaya', 'diresmikan', 'mei', 'kalo', 'ani', 'kalah', 'bu', 'risma', 'pengin', 'presiden', 'mimpi', 'kaleeekerja']",Positive
95,2023-01-01,Aditaahma,"@TxtdariHI Bagus sih, soalnya Indonesia kan politik bebas aktif dan netral. Kalau Putin bilang gitu, nanti terkesan Indonesia berpihak ke Rusia. Pak Jokowi aja datangin 2 presiden Ukraina dan Rusia, gak salah satunya biar gak memihak",,1,0,0,bagus sih soalnya indonesia kan politik bebas aktif dan netral kalau putin bilang begitu nanti terkesan indonesia berpihak ke rusia pak jokowi saja datangin presiden ukraina dan rusia enggak salah satunya biar enggak memihak,"['bagu', 'sih', 'indonesia', 'politik', 'beba', 'aktif', 'netral', 'putin', 'bilang', 'terkesan', 'indonesia', 'berpihak', 'rusia', 'jokowi', 'datangin', 'presiden', 'ukraina', 'rusia', 'salah', 'satunya', 'biar']",Neutral
96,2023-01-01,Marbot_Udien,Ayo kita sama-sama bekerja untuk mendukung Ganjar Pranowo sebagai calon presiden periode 2024 mendatang.,,3,1,0,ayo kita samasama bekerja untuk mendukung ganjar pranowo sebagai calon presiden periode mendatang,"['ayo', 'samasama', 'mendukung', 'ganjar', 'pranowo', 'calon', 'presiden', 'period']",Positive
97,2023-01-01,kipuw_james,Layak Jadi Presiden 2024 https://t.co/lSudukqTXD,,1,0,0,layak jadi presiden,"['layak', 'presiden']",Neutral
98,2023-01-01,prichardlincoln,@KaredokLeunca__ @ListyoSigitP @mohmahfudmd @dewanpers @CCICPolri Sy lbh Takut klu Yohanis Anies Baswedan jd Presiden. Krn Kualat si Yohanis udah jd Kafir versi Cadroonnn 🤪🤪,,2,0,1,saya lebih takut kalau yohanis anies baswedan jadi presiden karena kualat sih yohanis sudah jadi kafir versi cadroonnn,"['takut', 'yohani', 'ani', 'baswedan', 'presiden', 'kualat', 'sih', 'yohani', 'kafir', 'versi', 'cadroonnn']",Neutral
99,2023-01-01,meinaret,@CNNIndonesia Den @ganjarpranowo nggak becus kerja jadi Gubernur. Masih mau jadi Presiden?,,1,0,0,den enggak becus kerja jadi gubernur masih mau jadi presiden,"['den', 'becu', 'kerja', 'gubernur', 'presiden']",Positive
100,2023-01-01,massamoemar,@ruhutsitompul RUHUT SITOMPUL KIRA2 besok Jika Presiden Bukan dari PDIP atau Yg Bukan Dukungan Mu Apa iya Kamu Pindah Partai dan Memuji2 Presiden Baru sebagaimana kamu memuji Pak Jokowi skrg????,,0,0,0,ruhut sitompul kira besok jika presiden bukan dari pdip atau yang bukan dukungan mu apa iya kamu pindah partai dan memuji presiden baru sebagaimana kamu memuji pak jokowi sekarang,"['ruhut', 'sitompul', 'besok', 'presiden', 'pdip', 'dukungan', 'mu', 'iya', 'pindah', 'partai', 'memuji', 'presiden', 'memuji', 'jokowi']",Neutral
101,2023-01-01,kipuw_james,"@DPP_PKB Klu pingin perubahan 
di Bumi Pertiwi ini..
Mari pilih Gus Muhaimin 
 Presiden 2024",,1,0,0,pkb kalau pengin perubahan di bumi pertiwi ini mari pilih gus muhaimin presiden,"['pkb', 'pengin', 'perubahan', 'bumi', 'pertiwi', 'mari', 'pilih', 'gu', 'muhaimin', 'presiden']",Positive
102,2023-01-01,MohamadMaskur8,@Fahrihamzah Ooow BERBAHAYA??? MEMBAHAYAKAN JABATAN PRESIDEN YG SEKARANG KAH?? 😜😜😜😜,,0,0,0,ooow berbahaya membahayakan jabatan presiden yang sekarang kah,"['ooow', 'berbahaya', 'membahayakan', 'jabatan', 'presiden', 'kah']",Negative
103,2023-01-01,CatharinaRenny,@ruhutsitompul Cuma orang bebal dan bodoh yang mau angkat orang ga becus kerja jadi presiden....,,0,0,0,cuma orang bebal dan bodoh yang mau angkat orang enggak becus kerja jadi presiden,"['orang', 'bebal', 'bodoh', 'angkat', 'orang', 'becu', 'kerja', 'presiden']",Positive
104,2023-01-01,surodilagan,"@tatakujiyati Presidennya presiden cukong, gubnya gub cukong, rakyat hanya jd obyek unt diperas.",,13,2,0,presidennya presiden cukong gubnya gub cukong rakyat hanya jadi obyek unt diperas,"['presidennya', 'presiden', 'cukong', 'gubnya', 'gub', 'cukong', 'rakyat', 'obyek', 'unt', 'dipera']",Neutral
105,2023-01-01,Marbot_Udien,"Upaya relawan memperkenalkan Ganjar Pranowo sebagai calon presiden tentu menjadi bagian dari proses demokrasi yang sah.

Sepanjang aktivitas relawan tidak mengganggu stabilitas, pertahanan dan keamanan negara dan tidak melanggar hukum. https://t.co/PcEaJda29O",,35,3,3,upaya relawan memperkenalkan ganjar pranowo sebagai calon presiden tentu menjadi bagian dari proses demokrasi yang sah sepanjang aktivitas relawan tidak mengganggu stabilitas pertahanan dan keamanan negara dan tidak melanggar hukum,"['upaya', 'relawan', 'memperkenalkan', 'ganjar', 'pranowo', 'calon', 'presiden', 'prose', 'demokrasi', 'sah', 'aktivita', 'relawan', 'mengganggu', 'stabilita', 'pertahanan', 'keamanan', 'negara', 'melanggar', 'hukum']",Positive
106,2023-01-01,AyikMz,@ki_cakrasurya Namanya presiden bukan capres partai ..ya beda lah,,0,0,0,cakrasurya namanya presiden bukan capres partai ya beda lah,"['cakrasurya', 'namanya', 'presiden', 'capr', 'partai', 'ya', 'beda']",Positive
107,2023-01-01,Simbok_Dharmi,Menteri Agama KH Masjkur mendampingi Presiden Soekarno menghadiri Kongres I IPNU di Malang 28 Februari - 5 Maret 1955 (https://t.co/UhLTYH4vBt) https://t.co/CLxSIREhit,,6,2,1,menteri agama kah masjkur mendampingi presiden soekarno menghadiri kongres i ipnu di malang februari maret,"['menteri', 'agama', 'kah', 'masjkur', 'mendampingi', 'presiden', 'soekarno', 'menghadiri', 'kongr', 'i', 'ipnu', 'malang', 'februari', 'maret']",Neutral
